#SampleID	Sample	Class	State	Year	Sample_Site	Collected_Date	WaterbodyName	Latitude	Longitude	COMID_Final	CatAreaSqKm	WsAreaSqKm	BFICat	ElevCat	Na2OCat	Al2O3Cat	CaOCat	Fe2O3Cat	SiO2Cat	MgOCat	SCat	P2O5Cat	K2OCat	NCat	HydrlCondCat	CompStrgthCat	ICI_v2_1	PctImp2019Cat	AgKffactCat	KffactCat	PctGlacTilCrsCat	SN_2008Cat	NO3_2008Cat	InorgNWetDep_2008Cat	NH4_2008Cat	PctUrban2019Cat	PctForest2019Cat	PctAg2019Cat	PctWetland2019Cat	PctHay2019Cat	PctCrop2019Cat	NsurpCat	NANICat	PrecipCat	TmaxCat	TmeanCat	TminCat	MSST_Avg	RockNCat	RunoffCat	ClayCat	SandCat	WtDepCat	OmCat	PermCat	RckDepCat	sw_fluxCat	WaterInputCat	wdrw_LDCat	WetIndexCat																																				
#q2:types	categorical	categorical	categorical	numeric	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric																																				
ME1038b071922	sample	B	ME	2022	1038	7/19/22	FISH BROOK - STATION 1038	44.59884	-69.6561	3321100	2.214	19.8153	50.2756	62.7559	0.934	9.0116	11.2459	4.2135	48.3069	3.5029	0.1815	0.1815	1.6151	0.0382	0.1925	90.3308	0.393180609	6.18	0.0778	0.2814	9.31	420.5168	7.8536	2.9395	1.5057	12.85	45.05	25.53	8.86	25.53	0	2185.52123	1955.889609	1075.0641	12.8124882	6.80675797	-14.53333351	17.77812806	86.767	676	20.9939	15.9949	62.9918	6.3524	4.3893	132.6324	253377	2.2964E-05	259.9407	817.9492																																				
ME1116b071422	sample	A	ME	2022	1116	7/14/22	RICHARDSON BROOK - STATION 1116	44.92614	-67.4929	2676240	2.2905	12.9141	58	48.1937	3.3832	15.0841	5.3811	6.7842	59.888	3.8419	0.0336	0.2162	2.5057	0.0175	0.136	159.0296	0.768828912	0.19	0.0037	0.1894	100	477.0535	8.2735	3.1709	1.6849	0.39	84.35	0	12.38	0	0	1541.058483	1219.594717	1237.844136	11.84812687	6.151465915	-13.87257352	16.40938571	13.8772	760	6.4099	51.4308	100.2032	7.8121	17.4285	132.8846	628931	0.000114939	11.5937	807.9108																																				
ME1148b072822	sample	AA	ME	2022	1148	7/28/22	WASSATAQUOIK STREAM - STATION 1148	45.94414	-68.731	1713306	3.816	210.7701	55	227.5032	3.5399	14.2845	1.3949	1.9961	72.2856	0.4534	0.03	0.1002	4.4876	0.0035	0.0002	188.6298	0.859806811	0	0	0.1932	100	405.5461	7.5931	2.9326	1.572	0	87.01	0	10.31	0	0	1931.772824	1355.559952	1139.859262	10.64148153	4.82170111	-17.07792464	18.7273591	135.2572	760	7.6228	42.0578	84.8358	6.6657	12.4473	141.8166	139638	0	0	804.8519																																				
ME1149b071422	sample	AA	ME	2022	1149	7/14/22	BEAVERDAM STREAM - STATION 1149	44.98179	-67.6401	2676110	6.0426	26.964	57	97.4604	1.073	11.3756	2.2983	4.4302	63.3285	2.8771	0.0528	0.1635	2.1861	0.0588	0.1325	72.2273	0.653552689	1.05	0.0174	0.2198	100	462.7423	8.0605	3.0897	1.6419	1.79	78.33	9.32	4.17	0.1	9.22	5421.766385	4614.708491	1243.038226	11.65170361	5.958865895	-15.42578194	16.50332493	90.5344	760	7.9592	36.2117	83.2123	2.872	4.3453	120.1234	628931	0.001208417	46.3979	794.5813																																				
ME1211b072522	sample	B	ME	2022	1211	7/25/22	FILLIBROWN STREAM - STATION 1211	44.65127	-69.9754	3320954	1.6389	22.554	50	106.2988	0.8822	6.9897	17.4057	3.5861	39.0802	3.581	0.1584	0.1501	1.0398	0.0201	0.2317	97.1636	0.584717299	2.61	0.0365	0.2766	68.59	481.1726	9.0546	3.3847	1.7303	6.26	72.37	12.41	4.06	12.41	0	1497.03672	1295.910857	1189.952452	12.55260137	6.493687667	-15.23931902	17.65978599	98.1129	676	23.5416	22.4827	31.3152	7.0493	2.4812	151.997	253377	6.60592E-06	245.9224	808.804																																				
ME1212b072522	sample		ME	2022	1212	7/25/22	KATAHADIN BROOK - STATION 1212	45.94414	-68.731	1713306	3.816	210.7701	55	227.5032	3.5399	14.2845	1.3949	1.9961	72.2856	0.4534	0.03	0.1002	4.4876	0.0035	0.0002	188.6298	0.859806811	0	0	0.1932	100	405.5461	7.5931	2.9326	1.572	0	87.01	0	10.31	0	0	1931.772824	1355.559952	1139.859262	10.64148153	4.82170111	-17.07792464	18.7273591	135.2572	760	7.6228	42.0578	84.8358	6.6657	12.4473	141.8166	139638	0	0	804.8519																																				
ME1212Kb072822	sample	AA	ME	2022	1212	7/28/22	KATAHADIN BROOK - STATION 1212	45.94414	-68.731	1713306	3.816	210.7701	55	227.5032	3.5399	14.2845	1.3949	1.9961	72.2856	0.4534	0.03	0.1002	4.4876	0.0035	0.0002	188.6298	0.859806811	0	0	0.1932	100	405.5461	7.5931	2.9326	1.572	0	87.01	0	10.31	0	0	1931.772824	1355.559952	1139.859262	10.64148153	4.82170111	-17.07792464	18.7273591	135.2572	760	7.6228	42.0578	84.8358	6.6657	12.4473	141.8166	139638	0	0	804.8519																																				
ME18b072122	sample	B	ME	2022	18	7/21/22	SANDY RIVER - STATION 18	44.82029	-70.33	3323290	45.0909	375.5997	49.2818	271.2443	2.2228	13.6457	4.2678	4.5025	63.8878	1.8755	0.0234	0.1575	3.0966	0.0241	0.0726	119.6851	0.746513245	1.9	0.0101	0.2189	40.31	464.9876	8.8092	3.3059	1.6998	3.65	75.57	3.76	8.99	3.76	0	29782.41709	24249.17041	1205.298819	11.25225444	5.359863584	-15.78376079	18.89864364	122.5609	676	6.0464	43.6642	83.6745	1.4558	7.7945	143.2218	253377	5.46168E-05	74.8548	783.5145																																				
ME253b072022	sample	B	ME	2022	253	7/20/22	COBBOSSEECONTEE STREAM - STATION 253	44.2304	-69.7726	3324780	0.675	561.4632	51.5173	33.0427	3.4454	15.2433	5.4719	7.111	60.2003	3.3156	0.0247	0.2258	2.4528	0.0209	0.1453	149.4899	0.452851097	46.55	0.0025	0.31	0	447.0582	8.4797	3.0954	1.5227	77.6	3.07	0.53	0	0.53	0	4796.173715	5198.223607	1157.995845	12.93897708	7.164330816	-13.22426665	20.81654349	79.8486	676	32.98	11.3	45.33	3.67	4.42	150.11	253377	3.57208E-07	0.4766	781.3813																																				
ME268b071922	sample	AA	ME	2022	268	7/19/22	WEST BRANCH SHEEPSCOT RIVER - STATION 268	44.36807	-69.531	5203602	15.0291	38.1672	51.0159	102.7082	0.4244	6.1436	17.1521	2.9559	39.2279	4.9408	0.045	0.118	1.4585	0.0398	0.2166	78.5132	0.759546367	2.01	0.0146	0.2287	58.29	443.4367	8.2259	3.0615	1.5545	4.2	64.69	5.58	19.43	5.41	0.17	21686.73294	20033.22508	1164.186901	12.54971515	6.867567157	-13.41001259	18.55800008	92.7084	629.8697	8.6028	34.4593	126.962	1.5875	5.9907	100.7637	593978.0252	6.08762E-05	3.6675	868.0906																																				
ME393b071122	sample	B	ME	2022	393	7/11/22	SHEEPSCOT RIVER - STATION 393	44.22321	-69.5934	5203696	27.5706	370.044	52.1386	63.4789	1.3756	13.4111	1.1749	5.8901	64.9563	1.9911	0.0865	0.1379	2.8452	0.0483	0.117	143.1018	0.709782487	1.19	0.0186	0.2311	50.01	457.0458	8.5658	3.1523	1.5716	2.42	57.14	7.8	17.37	6.74	1.06	28801.46144	25132.44178	1186.990266	12.65007375	7.233794461	-12.51724225	20.83235118	91.7008	629	10.1423	32.4201	122.8131	1.8776	5.812	102.8904	594366	0.000150691	3.3851	934.2839																																				
ME486b072722	sample	A	ME	2022	486	7/27/22	EAST BRANCH WESSERUNSETT STREAM - STATION 486	44.9475	-69.6557	3320218	16.8003	50.9445	45	204.8528	0.7176	6.8347	13.4525	3.0507	44.8243	4.4631	0.2658	0.1773	1.2803	0.0315	0.2279	85.1658	0.763709703	0.94	0.0109	0.21	100	397.8049	7.5116	2.8421	1.4799	1.9	78.57	4.82	8.04	4.82	0	9202.521685	7229.163851	1126.713954	11.46202205	5.513198327	-16.36788422	17.53960913	14.6933	676	9.0225	26.0665	113.1032	9.7106	5.0637	125.7263	253377	2.95957E-05	46.2695	791.5088																																				
ME550b071222	sample	AA	ME	2022	550	7/12/22	WEST BRANCH SHEEPSCOT RIVER - STATION 550	44.24347	-69.5754	5203672	5.6232	131.5368	52.485	60.6176	3.3655	15.0393	5.3655	7.0699	60.5657	3.2791	0.0242	0.2233	2.3977	0.0204	0.1435	151.9743	0.734476905	2.25	0.0153	0.2474	1.14	450.1356	8.4315	3.1084	1.5542	4.71	67.07	6.95	13.09	6.95	0	7465.88372	6764.133369	1172.191478	12.72551178	7.192959202	-12.44839945	20.06773296	88.8057	629	16.9925	24.2821	104.3521	3.1843	5.0169	112.3536	594366	2.36762E-05	3.1055	855.5474																																				
ME601b071122	sample	B	ME	2022	601	7/11/22	WHITNEY BROOK - STATION 601	44.32753	-69.766	3324712	4.5189	4.5189	53.3356	58.5837	1.1674	7.6432	17.0694	3.6879	41.2869	4.6605	0.051	0.1285	1.9149	0.0172	0.2229	109.064	0.528902236	25.4	0.0194	0.31	0	429.3347	8.0888	2.9765	1.4839	46.44	28.24	5.82	5.08	5.82	0	26508.60195	28739.68894	1105.882133	12.84280969	7.200704	-12.2556066	17.66543224	84.4684	676	30.7005	13.8394	52.8284	3.4523	4.5775	145.6284	253377	1.68319E-05	3.2036	812.8132																																				
ME604b071922	sample	B	ME	2022	604	7/19/22	CHINA LAKE OUTLET STREAM - STATION 604	44.52613	-69.6145	3321334	1.7343	129.8655	50	41.2691	1.2563	12.7064	5.5348	6.0549	58.0738	2.3901	0.1354	0.2447	2.3363	0.0543	0.1687	99.7175	0.552355549	14.23	0.0524	0.31	0	423.899	7.898	2.9502	1.5065	26.21	34.78	15.26	14.79	15.26	0	6416.634351	6331.459332	1078.830729	12.97454055	6.971477813	-14.15101214	20.02981392	88.0655	676	31.2509	13.1957	51.0152	3.5053	4.5397	146.713	253377	2.08325E-05	10.0786	851.4722																																				
ME619b071322	sample	B	ME	2022	619	7/13/22	STONE BROOK - STATION 619	44.33943	-69.8074	3324664	9.3924	9.3924	53	88.3717	1.4907	13.2191	4.8866	6.1368	59.0894	2.375	0.1244	0.2326	2.5566	0.0498	0.1448	103.6467	0.573611423	15.77	0.0294	0.2808	0	429.4611	8.0787	2.9819	1.4941	26.37	49.71	6.67	9.3	6.67	0	30666.45883	30210.19399	1098.384814	12.68260464	7.097843761	-12.72872751	17.16259625	89.0469	676	24.0199	20.1816	74.7913	2.8053	5.0402	132.5066	253377	5.12796E-05	4.664	780.4231																																				
ME620b071122	sample	B	ME	2022	620	7/11/22	KENNEDY BROOK - STATION 620	44.30259	-69.781	-999999																																																																																						
ME636b072722	sample	A	ME	2022	636	7/27/22	KENNEBEC RIVER - STATION 636	45.03364	-69.8643	3319228	0.3537	7101.5778	45	106.8634	1.08	10.2589	8.05	5.5247	64.2693	2.3	0.015	0.155	1.035	0	0.2071	169.923	0.691877646	2.77	0.0168	0.2	0	386.2684	7.3438	2.7623	1.4253	6.61	26.71	15.78	23.92	3.31	12.47	-36.95787728	-77.06765589	1115.586548	11.96030057	5.676240181	-15.69287513	20.65302823	16.4002	676	5.486	53.0233	145.6844	1.2892	21.3273	145.8857	253377	2.58701E-06	190.2114	984.6896																																				
ME659b071822	sample	A	ME	2022	659	7/18/22	BULL BRANCH SUNDAY RIVER - STATION 659	44.5022	-70.9134	6710127	0.8739	44.6022	46.2564	342.8088	1.3484	11.4325	5.9244	5.2321	64.8372	2.1202	0.0214	0.147	2.0769	0.0091	0.176	152.662	0.829367283	0.55	0	0.2027	100	602.5807	11.2947	4.2259	2.1655	0.61	90.42	0	0.51	0	0	623.0839146	471.8850422	1267.91677	11.43299966	5.430611336	-15.47765182	15.33614061	27.267	719	4.4967	61.9653	103.2148	1.9701	26.7119	142.6565	348893	0	0	751.0484																																				
ME674b071822	sample	AA	ME	2022	674	7/18/22	WILD RIVER - STATION 674	44.37026	-70.9933	6711807	12.8997	180.1566	45.2153	397.7198	1.228	11.7752	2.4867	4.4905	64.6514	1.971	0.4165	0.1618	3.2257	0.1022	0.1756	91.7122	0.830124169	0.2	0	0.24	96.41	554.9079	10.4208	3.8615	1.9505	0.36	94.16	0.37	1.18	0.37	0	7654.741062	5567.824412	1217.022537	11.51373447	5.488943999	-14.9866043	17.87882983	23.0775	719	5.8943	44.8338	122.7361	0.3204	6.743	131.8432	348893	0	0	674.921																																				
ME697b072022	sample	A	ME	2022	697	7/20/22	HALFMOON STREAM - STATION 697	44.57507	-69.2759	3321214	4.3317	83.7027	49	103.4729	0.2585	3.1741	24.8793	2.0985	29.5211	6.0764	0.0349	0.091	0.9797	0.0144	0.3242	98.6006	0.492835744	3.56	0.0426	0.2111	100	430.4105	7.8596	2.9604	1.5317	7.35	56.91	22.23	4.67	18.76	3.47	4059.098901	3444.342351	1150.039584	12.47009357	6.835108308	-13.02649069	20.03684881	88.6466	676	6.2596	47.6177	88.9749	6.5379	12.6505	147.2814	253377	5.65928E-05	2.1019	793.8976																																				
ME74b071222	sample	AA	ME	2022	74	7/12/22	SHEEPSCOT RIVER - STATION 74	44.22321	-69.5934	5203696	27.5706	370.044	52.1386	63.4789	1.3756	13.4111	1.1749	5.8901	64.9563	1.9911	0.0865	0.1379	2.8452	0.0483	0.117	143.1018	0.709782487	1.19	0.0186	0.2311	50.01	457.0458	8.5658	3.1523	1.5716	2.42	57.14	7.8	17.37	6.74	1.06	28801.46144	25132.44178	1186.990266	12.65007375	7.233794461	-12.51724225	20.83235118	91.7008	629	10.1423	32.4201	122.8131	1.8776	5.812	102.8904	594366	0.000150691	3.3851	934.2839																																				
ME755b072022	sample	A	ME	2022	755	7/20/22	MARTIN STREAM (DIXMONT) - STATION 755	44.7235	-69.1743	3320830	18.477	59.2911	45.9506	116.1534	0.2585	3.1741	24.8793	2.0985	29.5211	6.0764	0.0349	0.091	0.9797	0.0144	0.3242	98.6006	0.618219579	1.12	0.0217	0.2162	99.61	419.5732	7.6329	2.8887	1.5056	2.34	60.07	9.97	21.15	9.67	0.3	17323.94942	15075.02886	1124.971201	12.25282651	6.561398213	-13.12953239	17.29458462	91.5437	676	9.9146	21.2427	74.7429	10.3743	4.4364	118.6615	253377	0.000545195	54.1038	871.8168																																				
ME756b072022	sample	A	ME	2022	756	7/20/22	MARTIN STREAM (DIXMONT) - STATION 756	44.72384	-69.1742	3320830	18.477	59.2911	45.9506	116.1534	0.2585	3.1741	24.8793	2.0985	29.5211	6.0764	0.0349	0.091	0.9797	0.0144	0.3242	98.6006	0.618219579	1.12	0.0217	0.2162	99.61	419.5732	7.6329	2.8887	1.5056	2.34	60.07	9.97	21.15	9.67	0.3	17323.94942	15075.02886	1124.971201	12.25282651	6.561398213	-13.12953239	17.29458462	91.5437	676	9.9146	21.2427	74.7429	10.3743	4.4364	118.6615	253377	0.000545195	54.1038	871.8168																																				
ME768b072722	sample	A	ME	2022	768	7/27/22	CARRYING PLACE STREAM - STATION 768	45.18144	-70.0165	3319586	5.5611	31.2372	45	307.9125	3.3133	13.9374	2.2753	2.2892	70.2635	0.6667	0.0321	0.1042	4.2094	0.0063	0.0155	178.0744	0.848283076	0.33	0	0.2199	100	376.8708	7.1924	2.6976	1.3858	0.55	91.97	0	0.03	0	0	2602.868423	1917.577565	1137.645683	10.30229377	4.557799647	-16.65494418	16.7675097	17.9634	676	7.7823	37.912	84.6305	3.3449	5.4597	121.2858	253377	0	0	748.764																																				
ME837b072022	sample	B	ME	2022	837	7/20/22	VAUGHAN BROOK - STATION 837	44.27647	-69.7971	3324732	4.3614	14.2578	54.0196	71.4668	1.0786	10.3978	9.7131	4.865	52.2002	3.4297	0.0952	0.1795	2.1595	0.0419	0.1915	103.1418	0.526069402	4.84	0.0544	0.2838	0	432.9394	8.1877	3.0006	1.4859	9.43	49.3	19.34	16.05	19.34	0	14932.94309	14984.76744	1126.957992	12.81809175	7.253741758	-12.75183636	17.59122458	92.8426	676	27.2829	18.0061	57.5834	3.0861	4.5644	142.3702	253377	5.34052E-05	10.7324	801.884																																				
ME841b072622	sample	A	ME	2022	841	7/26/22	NORTH BROOK - STATION 841	45.60732	-69.5003	1022308	9.1953	9.1953	49	401.377	0.7716	9.0596	4.3232	3.4652	65.0229	1.6514	0.0553	0.1362	1.8842	0.0397	0.2045	94.3922	0.881926516	0.47	0	0.2595	100	323.7235	6.2905	2.413	1.2829	0.96	84.24	0	5.1	0	0	4820.88917	3526.689744	1111.147962	9.187907776	3.847870186	-18.12312796	14.70258968	20.0225	624	13.1383	24.7208	81.9281	6.0693	5.4373	123.8572	169077	0	0	876.4995																																				
ME869b072622	sample	A	ME	2022	869	7/26/22	BURNHAM BROOK - STATION 869	45.54343	-69.755	1022354	2.8368	22.1913	47	337.5975	0.877	12.0671	4.3337	4.0922	58.6773	1.9318	0.1491	0.1397	5.0212	0.0529	0.0356	88.2357	0.861035034	0.25	0	0.2348	100	310.6734	6.0895	2.3354	1.2415	0.48	84.14	0	13.55	0	0	1094.237957	717.6785453	1057.346975	9.865151942	4.090292797	-18.16227776	14.96668711	18.5933	624	14.1352	22.8799	52.1295	11.4479	5.1481	134.0006	169077	0	0	940.2151																																				
ME944b071322	sample	B	ME	2022	944	7/13/22	STONE BROOK - STATION 944	44.34611	-69.7981	3324664	9.3924	9.3924	53	88.3717	1.4907	13.2191	4.8866	6.1368	59.0894	2.375	0.1244	0.2326	2.5566	0.0498	0.1448	103.6467	0.573611423	15.77	0.0294	0.2808	0	429.4611	8.0787	2.9819	1.4941	26.37	49.71	6.67	9.3	6.67	0	30666.45883	30210.19399	1098.384814	12.68260464	7.097843761	-12.72872751	17.16259625	89.0469	676	24.0199	20.1816	74.7913	2.8053	5.0402	132.5066	253377	5.12796E-05	4.664	780.4231																																				
ME977b071922	sample	B	ME	2022	977	7/19/22	PERKINS STREAM - STATION 977	44.55769	-69.6557	3321260	1.5345	4.3668	50.9789	66.6629	1.1222	12.4211	3.975	5.5915	59.1549	2.717	0.1351	0.2109	2.3839	0.0608	0.1251	85.831	0.629376097	9.15	0.0273	0.2839	64.34	422.4871	7.888	2.9476	1.5061	15.96	60.94	10.15	4.99	10.15	0	6747.426096	7471.353462	1070.308397	12.80442475	6.889639321	-14.22170067	17.07924408	80.2936	676	32.98	11.6109	45.33	3.67	4.42	150.11	253377	1.17874E-05	6.3943	786.1173																																				
MECBSb072122	sample	B	ME	2022	1210	7/21/22	CURRIER BROOK - STATION 1210	44.76238	-69.7162	3321592	2.1735	12.9051	50	81.3933	0.896	9.6321	5.8339	4.4506	65.4502	2.0203	0.3661	0.1687	1.3178	0.0673	0.2169	131.8298	0.48216348	20.2	0.01	0.2589	29.28	410.4757	7.7011	2.894	1.4915	36.31	43.97	3.35	5.26	3.35	0	4720.005393	5246.085618	1090.023029	12.5591049	6.509454404	-15.52260877	16.43939243	85.0854	676	13.9573	29.2881	78.1588	6.5252	7.996	136.8547	253377	2.29678E-06	26.8514	846.3437																																				
XB1120822	blank			2022																																																																																												
XB2120822	blank			2022																																																																																												
XB3120822	blank			2022																																																																																												
BUNG	sample	A	ME	2019	BUNG																																																																																											
EBranchNezinsot	sample	A	ME	2019	EBranchNezinsot																																																																																											
Goff	sample	C	ME	2019	Goff																																																																																											
HalfMoon	sample	B	ME	2019	HalfMoon																																																																																											
Mears	sample	B	ME	2019	Mears																																																																																											
Medomak	sample	B	ME	2019	Medomak																																																																																											
S1005	sample	C	ME	2019	1005																																																																																											
S1007	sample	C	ME	2019	1007																																																																																											
S1016	sample	non-attainment	ME	2019	1016																																																																																											
S1018	sample	C	ME	2019	1018																																																																																											
S1019	sample	non-attainment	ME	2019	1019																																																																																											
S1021	sample	non-attainment	ME	2019	1021																																																																																											
S1022	sample	C	ME	2019	1022																																																																																											
S1023	sample	non-attainment	ME	2019	1023																																																																																											
S1024	sample	non-attainment	ME	2019	1024																																																																																											
S1026	sample	C	ME	2019	1026																																																																																											
S1027	sample	non-attainment	ME	2019	1027																																																																																											
S1030	sample	non-attainment	ME	2019	1030																																																																																											
S1031	sample	non-attainment	ME	2019	1031																																																																																											
S1035	sample	C	ME	2019	1035																																																																																											
S1111	sample	C	ME	2019	1111																																																																																											
S1147	sample	C	ME	2019	1147																																																																																											
S1158	sample	B	ME	2019	1158																																																																																											
S268	sample	B	ME	2019	268																																																																																											
S375	sample	C	ME	2019	375																																																																																											
S376	sample	B	ME	2019	376																																																																																											
S377	sample	B	ME	2019	377																																																																																											
S463	sample	C	ME	2019	463																																																																																											
S466	sample	B	ME	2019	466																																																																																											
S646	sample	non-attainment	ME	2019	646																																																																																											
S659	sample	A	ME	2019	659																																																																																											
S674	sample	A	ME	2019	674																																																																																											
S688	sample	C	ME	2019	688																																																																																											
S728	sample	C	ME	2019	728																																																																																											
S733	sample	non-attainment	ME	2019	733																																																																																											
S735	sample	A	ME	2019	735																																																																																											
S74	sample	B	ME	2019	74																																																																																											
S754	sample	B	ME	2019	754																																																																																											
S780	sample	B	ME	2019	780																																																																																											
S834	sample	A	ME	2019	834																																																																																											
S922	sample	non-attainment	ME	2019	922																																																																																											
ScareyBrook	sample	B	ME	2019	ScareyBrook																																																																																											
WBNezinscot	sample	A	ME	2019	WBNezinscot																																																																																											
WilliamsBrook	sample	B	ME	2019	WilliamsBrook																																																																																											
XB1092220	blank		ME	2019																																																																																												
XB1092320	blank		ME	2019																																																																																												
XB2092220	blank		ME	2019																																																																																												
NTC092820	blank		ME	2019																																																																																												
EMPTY118S	blank		ME	2021																																																																																												
Nehu1to10018S	blank		ME	2021																																																																																												
NTC02222218S	blank		ME	2021																																																																																												
XB111052118S	blank		ME	2021																																																																																												
XB111102118S	blank		ME	2021																																																																																												
XB211052118S	blank		ME	2021																																																																																												
XB311052118S	blank		ME	2021																																																																																												
662b07302118S	sample	AA	ME	2021	Mattewamkeag																																																																																											
EBPb07142118S	sample	AA	ME	2021	East Branch Pen																																																																																											
OSNDBTb07122118S	sample	?	ME	2021	Old Stream-New Day Block Two																																																																																											
S-482b07152118S	sample	A	ME	2021	482																																																																																											
S1101b18S	sample	A	ME	2021	S1101																																																																																											
S285b07082118S	sample	B	ME	2021	285																																																																																											
S308b07132118S	sample	B	ME	2021	308																																																																																											
S313b07152118S	sample	B	ME	2021	313																																																																																											
S462b07132118S	sample	B	ME	2021	462																																																																																											
S484b07152118S	sample	A	ME	2021	484																																																																																											
S494b07122118S	sample	AA	ME	2021	494																																																																																											
S504b07262118S	sample	AA	ME	2021	504																																																																																											
S505b07132118S	sample	B	ME	2021	505																																																																																											
S506b07082118S	sample	B	ME	2021	506																																																																																											
S62b07142118S	sample	B	ME	2021	62																																																																																											
S661b07302118S	sample	A	ME	2021	661																																																																																											
S665b07152118S	sample	A	ME	2021	665																																																																																											
S81b07262118S	sample	AA	ME	2021	81																																																																																											
S820b072721	sample	AA	ME	2021	820																																																																																											
S827b07152118S	sample	B	ME	2021	827																																																																																											
S829b07132118S	sample	C	ME	2021	829																																																																																											
S954b07132118S	sample	C	ME	2021	954																																																																																											
S972b07082118S	sample	B	ME	2021	972																																																																																											
S973b07082118S	sample	B	ME	2021	973																																																																																																												
